TPI,ART Link Max,ART Link Mid,Base Infectivity,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Mrtl Condom Max,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,PreART Link Max,PreART Link Mid,PreART Link Min,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Swaziland: Infmrl Condoms Late,Swaziland: LOW Risk,Swaziland: Trns Condoms Late,Trns Condom Late,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,Male_To_Female_Relative_Infectivity_Multipliers,Nodes.0.Society.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,Nodes.0.Society.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,Nodes.0.Society.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_ART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Max,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_MidYear,[BUILDER] Actual_IndividualIntervention_Config__KP_PreART_Link.Ramp_Min,[BUILDER] Society__KP_Defaults.INFORMAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.MARITAL.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.MARITAL.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Defaults.TRANSITORY.Pair_Formation_Parameters.Formation_Rate_Constant,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Mid,[BUILDER] Society__KP_Defaults.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Rate,[BUILDER] Society__KP_Swaziland.INFORMAL.Relationship_Parameters.Condom_Usage_Probability.Max,[BUILDER] Society__KP_Swaziland.TRANSITORY.Relationship_Parameters.Condom_Usage_Probability.Max
93,0.95035766,2010.694464,0.002336221,0.435727596,0.001349896,1993.409736,3.061480287,0.237731444,2001.90429,2.240898521,0.000381036,0.882299281,1996.675313,0,1983.678246,0.313441905,16.23138997,0.04,17.3539593,0.334629317,0.734193487,0.07523717,0.733654142,1996.132586,2.827169268,0.000136986,"[4.667124782946872, 4.667124782946872, 2.8937772569927773]",0.001349896,0.334629317,1993.409736,3.061480287,0.000381036,0.237731444,2001.90429,2.240898521,0.000136986,0.07523717,1996.132586,2.827169268,0.95035766,2010.694464,0.882299281,1996.675313,0,0.001349896,0.435727596,1993.409736,3.061480287,0.000381036,0.237731444,2001.90429,2.240898521,0.000136986,0.733654142,1996.132586,2.827169268,0.334629317,0.07523717
94,0.956585214,2011,0.002337145,0.412680747,0.001546173,1992.859509,2.964726354,0.160503148,2002.282816,2.851272083,0.000550389,0.766267618,1995.25387,0,1983.545426,0.295839812,16.44544579,0.051951902,17.40608722,0.311162447,0.711783299,0.156285352,0.637714217,1997.029349,2.948823065,0.000145223,"[4.888521842661514, 4.888521842661514, 2.3768003263948643]",0.001546173,0.311162447,1992.859509,2.964726354,0.000550389,0.160503148,2002.282816,2.851272083,0.000145223,0.156285352,1997.029349,2.948823065,0.956585214,2011,0.766267618,1995.25387,0,0.001546173,0.412680747,1992.859509,2.964726354,0.000550389,0.160503148,2002.282816,2.851272083,0.000145223,0.637714217,1997.029349,2.948823065,0.311162447,0.156285352
95,0.953162202,2010.814977,0.002343269,0.415630281,0.001510241,1992.486113,2.94312725,0.214978829,2001.857238,2.254297371,0.000501125,0.805806065,1995.976556,0,1982.865421,0.315959441,16.26474521,0.04,17.63690348,0.337075617,0.748884555,0.051618544,0.700833389,1996.057314,3.10084277,0.000170138,"[4.9421933723211735, 4.9421933723211735, 2.9251723292220344]",0.001510241,0.337075617,1992.486113,2.94312725,0.000501125,0.214978829,2001.857238,2.254297371,0.000170138,0.051618544,1996.057314,3.10084277,0.953162202,2010.814977,0.805806065,1995.976556,0,0.001510241,0.415630281,1992.486113,2.94312725,0.000501125,0.214978829,2001.857238,2.254297371,0.000170138,0.700833389,1996.057314,3.10084277,0.337075617,0.051618544
96,0.950545549,2010.547706,0.002334377,0.412474706,0.001434068,1992.710502,2.75841586,0.208163467,2002.441216,2.345229295,0.000560903,0.843885082,1995.725146,0.000154126,1982.534845,0.329858249,16.04877176,0.04,17.54947282,0.321687123,0.716938877,0.107876523,0.711208938,1996.716735,3.038249109,0.000136986,"[4.868256554647935, 4.868256554647935, 2.91133359443893]",0.001434068,0.321687123,1992.710502,2.75841586,0.000560903,0.208163467,2002.441216,2.345229295,0.000136986,0.107876523,1996.716735,3.038249109,0.950545549,2010.547706,0.843885082,1995.725146,0.000154126,0.001434068,0.412474706,1992.710502,2.75841586,0.000560903,0.208163467,2002.441216,2.345229295,0.000136986,0.711208938,1996.716735,3.038249109,0.321687123,0.107876523
97,0.95357205,2010.121712,0.002345759,0.430662009,0.00163743,1992.6393,3.108931738,0.219265226,2001.614051,2.807110435,0.00049409,0.828132897,1995.366651,0.059716833,1983.256519,0.3362343,16.30845895,0.050297011,17.24938986,0.334331939,0.732572106,0.136519493,0.736819204,1997.967899,3.105913828,0.000136986,"[4.835271535047617, 4.835271535047617, 2.7730219719888836]",0.00163743,0.334331939,1992.6393,3.108931738,0.00049409,0.219265226,2001.614051,2.807110435,0.000136986,0.136519493,1997.967899,3.105913828,0.95357205,2010.121712,0.828132897,1995.366651,0.059716833,0.00163743,0.430662009,1992.6393,3.108931738,0.00049409,0.219265226,2001.614051,2.807110435,0.000136986,0.736819204,1997.967899,3.105913828,0.334331939,0.136519493
98,0.950329509,2009.994513,0.002317467,0.436220191,0.001343666,1992.599382,2.984484577,0.208178046,2002.090182,2.415285191,0.000473393,0.822358767,1996.748672,0.031183895,1982.272033,0.322411075,16.81135943,0.058122359,17.12600723,0.331138753,0.753229753,0.069069348,0.746357652,1996.958004,2.906862654,0.000136986,"[4.87348930423327, 4.87348930423327, 2.7512876569254465]",0.001343666,0.331138753,1992.599382,2.984484577,0.000473393,0.208178046,2002.090182,2.415285191,0.000136986,0.069069348,1996.958004,2.906862654,0.950329509,2009.994513,0.822358767,1996.748672,0.031183895,0.001343666,0.436220191,1992.599382,2.984484577,0.000473393,0.208178046,2002.090182,2.415285191,0.000136986,0.746357652,1996.958004,2.906862654,0.331138753,0.069069348
99,0.954669162,2010.644805,0.002342484,0.403541279,0.001696343,1993.195547,2.84445624,0.193983797,2002.592124,2.529603943,0.000577468,0.790530428,1995.344923,0,1982.839765,0.339129629,16.49890583,0.048705476,16.97402782,0.301377985,0.734996197,0.102791681,0.758983786,1995.953528,3.031162397,0.000148457,"[4.690716129868542, 4.690716129868542, 2.6160812424009414]",0.001696343,0.301377985,1993.195547,2.84445624,0.000577468,0.193983797,2002.592124,2.529603943,0.000148457,0.102791681,1995.953528,3.031162397,0.954669162,2010.644805,0.790530428,1995.344923,0,0.001696343,0.403541279,1993.195547,2.84445624,0.000577468,0.193983797,2002.592124,2.529603943,0.000148457,0.758983786,1995.953528,3.031162397,0.301377985,0.102791681
100,0.954428255,2010.567055,0.002320371,0.407060494,0.00142644,1992.14474,3.076155418,0.204244576,2001.510752,2.461125264,0.000481226,0.799800918,1995.189932,0.011305831,1982.439656,0.322699535,16.39640513,0.046411759,17.53859362,0.324200676,0.737617906,0.10220258,0.69960262,1996.856644,3.117529844,0.000136986,"[4.814355418252132, 4.814355418252132, 3.0499168145074065]",0.00142644,0.324200676,1992.14474,3.076155418,0.000481226,0.204244576,2001.510752,2.461125264,0.000136986,0.10220258,1996.856644,3.117529844,0.954428255,2010.567055,0.799800918,1995.189932,0.011305831,0.00142644,0.407060494,1992.14474,3.076155418,0.000481226,0.204244576,2001.510752,2.461125264,0.000136986,0.69960262,1996.856644,3.117529844,0.324200676,0.10220258
101,0.940441809,2011,0.002314433,0.38350916,0.001250649,1990.898174,2.823501886,0.226834066,2002.088567,2.201897264,0.000371354,0.809146222,1999.180917,0,1983.065651,0.278725534,16.03890469,0.048823811,17.6683146,0.289966185,0.699486441,0.11965633,0.676487108,1995.330956,3.077448751,0.000136986,"[5.561521497902424, 5.561521497902424, 2.5114590911711128]",0.001250649,0.289966185,1990.898174,2.823501886,0.000371354,0.226834066,2002.088567,2.201897264,0.000136986,0.11965633,1995.330956,3.077448751,0.940441809,2011,0.809146222,1999.180917,0,0.001250649,0.38350916,1990.898174,2.823501886,0.000371354,0.226834066,2002.088567,2.201897264,0.000136986,0.676487108,1995.330956,3.077448751,0.289966185,0.11965633
102,0.953969287,2011,0.002298981,0.43328671,0.001252775,1991.963987,3.286643908,0.184136214,2003.302128,2.137954092,0.000449917,0.865089169,1994.324027,0,1983.507924,0.307745335,16.51531042,0.04,17.02400476,0.354483783,0.761777283,0.137096435,0.646993435,1997.160127,2.726963763,0.000136986,"[4.688590161059544, 4.688590161059544, 2.7268600052818424]",0.001252775,0.354483783,1991.963987,3.286643908,0.000449917,0.184136214,2003.302128,2.137954092,0.000136986,0.137096435,1997.160127,2.726963763,0.953969287,2011,0.865089169,1994.324027,0,0.001252775,0.43328671,1991.963987,3.286643908,0.000449917,0.184136214,2003.302128,2.137954092,0.000136986,0.646993435,1997.160127,2.726963763,0.354483783,0.137096435
103,0.954184112,2009.204321,0.00235,0.380665748,0.001240539,1993.217077,2.907952414,0.296183454,2000.335343,2.250621409,0.000447711,0.854941104,1996.769277,0.068309749,1982.971283,0.302999755,16.17158185,0.067074463,16.87239148,0.316713649,0.759003913,0.010619824,0.638129397,1994.254301,2.60246896,0.000136986,"[5.046058929441932, 5.046058929441932, 2.545500247872751]",0.001240539,0.316713649,1993.217077,2.907952414,0.000447711,0.296183454,2000.335343,2.250621409,0.000136986,0.010619824,1994.254301,2.60246896,0.954184112,2009.204321,0.854941104,1996.769277,0.068309749,0.001240539,0.380665748,1993.217077,2.907952414,0.000447711,0.296183454,2000.335343,2.250621409,0.000136986,0.638129397,1994.254301,2.60246896,0.316713649,0.010619824
104,0.945062332,2010.345922,0.00235,0.438303526,0.001458995,1992.739112,3.11130766,0.251579242,2002.041965,2.729126724,0.000448961,0.853198135,1995.795716,0,1983.959066,0.262189327,15.64767183,0.04154846,17.60118662,0.335152319,0.754677928,0.023073988,0.729057326,1997.51585,3.476309557,0.000136986,"[5.8114935443962485, 5.8114935443962485, 2.758046672204367]",0.001458995,0.335152319,1992.739112,3.11130766,0.000448961,0.251579242,2002.041965,2.729126724,0.000136986,0.023073988,1997.51585,3.476309557,0.945062332,2010.345922,0.853198135,1995.795716,0,0.001458995,0.438303526,1992.739112,3.11130766,0.000448961,0.251579242,2002.041965,2.729126724,0.000136986,0.729057326,1997.51585,3.476309557,0.335152319,0.023073988
105,0.953261553,2011,0.00235,0.419159993,0.001473345,1992.678308,3.083333662,0.229884061,2001.716427,2.229284882,0.000499622,0.771185641,1995.92013,0,1982.816928,0.303557541,16.34445139,0.04,16.82568353,0.3413886,0.722171882,0.111501728,0.689182782,1995.972607,2.851402934,0.000136986,"[5.089423077564637, 5.089423077564637, 2.8632328964083302]",0.001473345,0.3413886,1992.678308,3.083333662,0.000499622,0.229884061,2001.716427,2.229284882,0.000136986,0.111501728,1995.972607,2.851402934,0.953261553,2011,0.771185641,1995.92013,0,0.001473345,0.419159993,1992.678308,3.083333662,0.000499622,0.229884061,2001.716427,2.229284882,0.000136986,0.689182782,1995.972607,2.851402934,0.3413886,0.111501728
106,0.947368434,2011,0.002336862,0.428603718,0.001291263,1991.749562,3.010098904,0.242828351,2000.85935,2.498044665,0.000459803,0.769874294,1995.180989,0.018325041,1982.962628,0.314060559,16.35967202,0.050543779,16.84580946,0.319540597,0.744131995,0.139063952,0.704530999,1996.909246,3.019657412,0.000136986,"[4.744424325397028, 4.744424325397028, 2.7320447773340626]",0.001291263,0.319540597,1991.749562,3.010098904,0.000459803,0.242828351,2000.85935,2.498044665,0.000136986,0.139063952,1996.909246,3.019657412,0.947368434,2011,0.769874294,1995.180989,0.018325041,0.001291263,0.428603718,1991.749562,3.010098904,0.000459803,0.242828351,2000.85935,2.498044665,0.000136986,0.704530999,1996.909246,3.019657412,0.319540597,0.139063952
107,0.950024946,2010.45566,0.00232876,0.436804177,0.001550278,1993.047639,2.789183776,0.21899174,2000.955173,2.623245584,0.000447939,0.843748362,1996.371354,0.001454155,1982.460758,0.321016776,16.58051773,0.04,17.66684857,0.302501329,0.740779385,0.110719743,0.714887184,1996.904546,2.894986847,0.000136986,"[4.927617203041643, 4.927617203041643, 2.8030583380719705]",0.001550278,0.302501329,1993.047639,2.789183776,0.000447939,0.21899174,2000.955173,2.623245584,0.000136986,0.110719743,1996.904546,2.894986847,0.950024946,2010.45566,0.843748362,1996.371354,0.001454155,0.001550278,0.436804177,1993.047639,2.789183776,0.000447939,0.21899174,2000.955173,2.623245584,0.000136986,0.714887184,1996.904546,2.894986847,0.302501329,0.110719743
108,0.958329211,2010.185353,0.002267196,0.431203698,0.001,1993.00488,3.188155986,0.208439986,2001.65569,2.297605784,0.000461999,0.81685167,1996.99824,0,1982.642283,0.292498691,16.09000544,0.068229673,17.44489096,0.365328904,0.734660207,0.067596668,0.68217909,1996.622062,3.246987715,0.000276934,"[5.462839040909581, 5.462839040909581, 2.935856565933354]",0.001,0.365328904,1993.00488,3.188155986,0.000461999,0.208439986,2001.65569,2.297605784,0.000276934,0.067596668,1996.622062,3.246987715,0.958329211,2010.185353,0.81685167,1996.99824,0,0.001,0.431203698,1993.00488,3.188155986,0.000461999,0.208439986,2001.65569,2.297605784,0.000276934,0.68217909,1996.622062,3.246987715,0.365328904,0.067596668
109,0.956769587,2010.593164,0.002338782,0.435452798,0.001338164,1992.762902,2.97569898,0.244289021,2002.292968,2.312580149,0.000441933,0.794704519,1993.606195,0.048703269,1983.273182,0.328226778,16.35274785,0.041350885,17.51314036,0.323781173,0.724464175,0.035731153,0.671645914,1995.758595,2.794942159,0.000136986,"[5.140912947617727, 5.140912947617727, 3.157808050157812]",0.001338164,0.323781173,1992.762902,2.97569898,0.000441933,0.244289021,2002.292968,2.312580149,0.000136986,0.035731153,1995.758595,2.794942159,0.956769587,2010.593164,0.794704519,1993.606195,0.048703269,0.001338164,0.435452798,1992.762902,2.97569898,0.000441933,0.244289021,2002.292968,2.312580149,0.000136986,0.671645914,1995.758595,2.794942159,0.323781173,0.035731153
110,0.959411638,2010.855835,0.00229524,0.486050593,0.001413876,1993.109111,3.202176656,0.221044502,2003.359208,2.772419852,0.000509513,0.81315587,1995.613403,0.176483488,1982.418766,0.309618928,16.17775004,0.04,17.70226008,0.397597773,0.727145912,0.111460564,0.724268267,1994.991367,3.251235385,0.000136986,"[4.984088054255889, 4.984088054255889, 2.946046603048063]",0.001413876,0.397597773,1993.109111,3.202176656,0.000509513,0.221044502,2003.359208,2.772419852,0.000136986,0.111460564,1994.991367,3.251235385,0.959411638,2010.855835,0.81315587,1995.613403,0.176483488,0.001413876,0.486050593,1993.109111,3.202176656,0.000509513,0.221044502,2003.359208,2.772419852,0.000136986,0.724268267,1994.991367,3.251235385,0.397597773,0.111460564
111,0.965764442,2010.184756,0.002327234,0.398118444,0.001154668,1992.629654,2.867057767,0.177820699,2001.981916,2.755499944,0.000511988,0.798920403,1996.440827,0,1980.996011,0.321982842,16.13918874,0.053979677,17.01318099,0.35546556,0.729428632,0.146690593,0.771706569,1995.794598,3.21521532,0.000136986,"[5.304652873902638, 5.304652873902638, 2.9577838956768168]",0.001154668,0.35546556,1992.629654,2.867057767,0.000511988,0.177820699,2001.981916,2.755499944,0.000136986,0.146690593,1995.794598,3.21521532,0.965764442,2010.184756,0.798920403,1996.440827,0,0.001154668,0.398118444,1992.629654,2.867057767,0.000511988,0.177820699,2001.981916,2.755499944,0.000136986,0.771706569,1995.794598,3.21521532,0.35546556,0.146690593
112,0.949194387,2010.319457,0.00235,0.409028214,0.001468491,1992.108999,2.912286895,0.250761528,2000.94354,2.485808186,0.000375001,0.774738584,1996.281327,0,1982.601013,0.312253054,16.5038991,0.074565326,17.79743045,0.36213235,0.712877114,0.069038013,0.670079105,1997.299457,2.930105568,0.000136986,"[5.187146821787018, 5.187146821787018, 2.958439153780634]",0.001468491,0.36213235,1992.108999,2.912286895,0.000375001,0.250761528,2000.94354,2.485808186,0.000136986,0.069038013,1997.299457,2.930105568,0.949194387,2010.319457,0.774738584,1996.281327,0,0.001468491,0.409028214,1992.108999,2.912286895,0.000375001,0.250761528,2000.94354,2.485808186,0.000136986,0.670079105,1997.299457,2.930105568,0.36213235,0.069038013
113,0.954409349,2010.41603,0.002327836,0.421318738,0.001538492,1992.595836,2.916354672,0.217246253,2001.247288,2.269413961,0.000456716,0.827097641,1994.712188,0.046432103,1981.798732,0.299281948,16.34494123,0.053712118,17.72188303,0.346786391,0.732626749,0.125622809,0.740396469,1997.608888,2.937979268,0.000136986,"[4.684290627853847, 4.684290627853847, 2.9622055215745866]",0.001538492,0.346786391,1992.595836,2.916354672,0.000456716,0.217246253,2001.247288,2.269413961,0.000136986,0.125622809,1997.608888,2.937979268,0.954409349,2010.41603,0.827097641,1994.712188,0.046432103,0.001538492,0.421318738,1992.595836,2.916354672,0.000456716,0.217246253,2001.247288,2.269413961,0.000136986,0.740396469,1997.608888,2.937979268,0.346786391,0.125622809
114,0.952443851,2010.723212,0.002331527,0.419011406,0.001547815,1992.26689,2.986659786,0.21045031,2001.801018,2.314638751,0.000465571,0.804385071,1995.321788,0,1982.540848,0.315520501,16.30746295,0.041334011,17.54225729,0.345442543,0.725981231,0.102332808,0.700007801,1996.655447,2.976710185,0.000136986,"[4.912707393016537, 4.912707393016537, 2.8906345950740593]",0.001547815,0.345442543,1992.26689,2.986659786,0.000465571,0.21045031,2001.801018,2.314638751,0.000136986,0.102332808,1996.655447,2.976710185,0.952443851,2010.723212,0.804385071,1995.321788,0,0.001547815,0.419011406,1992.26689,2.986659786,0.000465571,0.21045031,2001.801018,2.314638751,0.000136986,0.700007801,1996.655447,2.976710185,0.345442543,0.102332808
115,0.958054107,2011,0.00235,0.409608197,0.001262873,1994.193566,2.841473166,0.230622828,2001.481673,1.765183415,0.000425007,0.799047165,1993.163433,0.035146127,1983.158664,0.320901878,15.66257977,0.04,17.94376129,0.337496618,0.70303503,0.078947993,0.741229751,1995.466156,2.698388699,0.000136986,"[4.669126633844294, 4.669126633844294, 2.707636805118873]",0.001262873,0.337496618,1994.193566,2.841473166,0.000425007,0.230622828,2001.481673,1.765183415,0.000136986,0.078947993,1995.466156,2.698388699,0.958054107,2011,0.799047165,1993.163433,0.035146127,0.001262873,0.409608197,1994.193566,2.841473166,0.000425007,0.230622828,2001.481673,1.765183415,0.000136986,0.741229751,1995.466156,2.698388699,0.337496618,0.078947993
116,0.952581594,2010.607002,0.002268322,0.438705973,0.001451725,1991.424417,3.314278877,0.192248732,2002.183535,2.739371323,0.000636539,0.870823264,1994.756897,0,1983.084949,0.345935743,16.38388663,0.0525984,18.14853682,0.272539879,0.738934506,0.136527695,0.703586694,1996.878629,2.956092229,0.000136986,"[4.4903554149419564, 4.4903554149419564, 3.136440369563285]",0.001451725,0.272539879,1991.424417,3.314278877,0.000636539,0.192248732,2002.183535,2.739371323,0.000136986,0.136527695,1996.878629,2.956092229,0.952581594,2010.607002,0.870823264,1994.756897,0,0.001451725,0.438705973,1991.424417,3.314278877,0.000636539,0.192248732,2002.183535,2.739371323,0.000136986,0.703586694,1996.878629,2.956092229,0.272539879,0.136527695
117,0.953119822,2010.448885,0.002340115,0.423453011,0.001509573,1992.925006,3.003870204,0.212284144,2001.591997,2.501756407,0.000440168,0.816061155,1995.950134,0.004179599,1982.211036,0.3165576,16.42179943,0.04,17.56851494,0.344605121,0.729066953,0.086570944,0.693644178,1996.674685,3.117426141,0.000136986,"[4.967000970852995, 4.967000970852995, 2.9007025388313004]",0.001509573,0.344605121,1992.925006,3.003870204,0.000440168,0.212284144,2001.591997,2.501756407,0.000136986,0.086570944,1996.674685,3.117426141,0.953119822,2010.448885,0.816061155,1995.950134,0.004179599,0.001509573,0.423453011,1992.925006,3.003870204,0.000440168,0.212284144,2001.591997,2.501756407,0.000136986,0.693644178,1996.674685,3.117426141,0.344605121,0.086570944
118,0.954868549,2011,0.002313595,0.4159703,0.001573786,1992.06952,3.019088488,0.217054716,2001.824202,2.367955802,0.000473674,0.792573226,1995.545751,0.01817686,1982.467266,0.311127309,16.48811761,0.044853077,17.54463314,0.345174144,0.735347293,0.10762298,0.703819197,1996.46639,2.965276454,0.000178105,"[4.7357688674604415, 4.7357688674604415, 2.886321700054976]",0.001573786,0.345174144,1992.06952,3.019088488,0.000473674,0.217054716,2001.824202,2.367955802,0.000178105,0.10762298,1996.46639,2.965276454,0.954868549,2011,0.792573226,1995.545751,0.01817686,0.001573786,0.4159703,1992.06952,3.019088488,0.000473674,0.217054716,2001.824202,2.367955802,0.000178105,0.703819197,1996.46639,2.965276454,0.345174144,0.10762298
119,0.952867188,2010.322094,0.00235,0.42209987,0.001664119,1992.657771,2.985130828,0.201100517,2001.670924,2.506935496,0.000540138,0.814575433,1995.741342,0,1983.682159,0.323268672,15.87205643,0.041491651,17.23731592,0.292291663,0.743800908,0.091448144,0.731404429,1996.376483,3.051196904,0.000136986,"[5.09943642591995, 5.09943642591995, 2.707667414879379]",0.001664119,0.292291663,1992.657771,2.985130828,0.000540138,0.201100517,2001.670924,2.506935496,0.000136986,0.091448144,1996.376483,3.051196904,0.952867188,2010.322094,0.814575433,1995.741342,0,0.001664119,0.42209987,1992.657771,2.985130828,0.000540138,0.201100517,2001.670924,2.506935496,0.000136986,0.731404429,1996.376483,3.051196904,0.292291663,0.091448144
120,0.951582754,2010.68998,0.002327207,0.423710805,0.001551162,1992.537057,3.003140671,0.214822856,2001.902369,2.388320813,0.000468725,0.807510675,1995.733114,0.002968946,1982.440403,0.307117382,16.32140478,0.042806522,17.52510828,0.345201563,0.726686253,0.098992633,0.70192813,1996.551044,2.996508762,0.000136986,"[4.9392006153357695, 4.9392006153357695, 2.824361366181971]",0.001551162,0.345201563,1992.537057,3.003140671,0.000468725,0.214822856,2001.902369,2.388320813,0.000136986,0.098992633,1996.551044,2.996508762,0.951582754,2010.68998,0.807510675,1995.733114,0.002968946,0.001551162,0.423710805,1992.537057,3.003140671,0.000468725,0.214822856,2001.902369,2.388320813,0.000136986,0.70192813,1996.551044,2.996508762,0.345201563,0.098992633
121,0.952019155,2010.701807,0.002310604,0.420480021,0.001438666,1992.578011,2.889846599,0.211765503,2001.718957,2.571413404,0.000502681,0.785215451,1995.853687,0,1982.849154,0.311873284,16.31611438,0.04,17.49459776,0.358551714,0.717514471,0.099683853,0.719795622,1997.582071,3.03642178,0.000136986,"[4.795674238347491, 4.795674238347491, 2.9739807470810184]",0.001438666,0.358551714,1992.578011,2.889846599,0.000502681,0.211765503,2001.718957,2.571413404,0.000136986,0.099683853,1997.582071,3.03642178,0.952019155,2010.701807,0.785215451,1995.853687,0,0.001438666,0.420480021,1992.578011,2.889846599,0.000502681,0.211765503,2001.718957,2.571413404,0.000136986,0.719795622,1997.582071,3.03642178,0.358551714,0.099683853
